items,item_count,support,customers,churn_rate
Education_Level_College + Utilization_Level_Medium,2,0.03209242618741977,325,0.08615384615384615
Age_Group_Middle + Education_Level_Unknown + Transaction_Count_Level_High,3,0.03209242618741977,325,0.021538461538461538
Transaction_Count_Level_Medium + Inactivity_Level_Few + Marital_Status_Married,3,0.031993680260689245,324,0.030864197530864196
Education_Level_Unknown + Inactivity_Level_Moderate + Transaction_Count_Level_High,3,0.031993680260689245,324,0.024691358024691357
Education_Level_Uneducated + Transaction_Count_Level_Medium + Transaction_Amount_Level_Medium,3,0.03189493433395872,323,0.01238390092879257
Education_Level_Graduate + Transaction_Amount_Level_Low + Marital_Status_Single,3,0.03189493433395872,323,0.4148606811145511
Education_Level_Graduate + Utilization_Level_Medium + Transaction_Amount_Level_Medium,3,0.0317961884072282,322,0.031055900621118012
Utilization_Level_Medium + Education_Level_High School + Marital_Status_Married,3,0.0317961884072282,322,0.06521739130434782
Transaction_Amount_Level_High + Income_Category_Less than $40K + Utilization_Level_Medium,3,0.0317961884072282,322,0.07763975155279502
Education_Level_Uneducated + Age_Group_Middle + Transaction_Count_Level_High,3,0.0317961884072282,322,0.024844720496894408
Income_Category_$60K - $80K + Age_Group_Middle + Transaction_Amount_Level_Medium,3,0.0317961884072282,322,0.043478260869565216
Income_Category_$60K - $80K + Transaction_Amount_Level_Low + Marital_Status_Married,3,0.03169744248049768,321,0.17133956386292834
Income_Category_$80K - $120K + Utilization_Level_Medium + Marital_Status_Married,3,0.03169744248049768,321,0.08722741433021806
Income_Category_$60K - $80K + Transaction_Count_Level_Low + Marital_Status_Married,3,0.03169744248049768,321,0.22429906542056074
Transaction_Amount_Level_High + Age_Group_Middle + Education_Level_Unknown,3,0.03169744248049768,321,0.10903426791277258
Transaction_Count_Level_Medium + Education_Level_College,2,0.03159869655376716,320,0.05625
Transaction_Amount_Level_Low + Income_Category_Unknown,2,0.03159869655376716,320,0.4
Marital_Status_Single + Inactivity_Level_Few + Transaction_Count_Level_High,3,0.03149995062703664,319,0.009404388714733543
Education_Level_Graduate + Transaction_Count_Level_Medium + Utilization_Level_Medium,3,0.031401204700306114,318,0.0660377358490566
Inactivity_Level_Moderate + Education_Level_Doctorate,2,0.031401204700306114,318,0.25471698113207547
Income_Category_$60K - $80K + Inactivity_Level_Few,2,0.03130245877357559,317,0.04416403785488959
Education_Level_College + Age_Group_Middle + Marital_Status_Married,3,0.03130245877357559,317,0.15141955835962145
Age_Group_Young + Transaction_Count_Level_Medium + Utilization_Level_High,3,0.03130245877357559,317,0.031545741324921134
Education_Level_Uneducated + Transaction_Count_Level_Medium + Age_Group_Middle,3,0.03130245877357559,317,0.056782334384858045
Income_Category_$80K - $120K + Transaction_Amount_Level_High + Inactivity_Level_Moderate,3,0.031203712846845068,316,0.2088607594936709
Transaction_Count_Level_Medium + Age_Group_Young + Income_Category_Less than $40K,3,0.031203712846845068,316,0.08544303797468354
Income_Category_$60K - $80K + Inactivity_Level_Moderate + Transaction_Amount_Level_Medium,3,0.031104966920114545,315,0.050793650793650794
Utilization_Level_Medium + Income_Category_Less than $40K + Transaction_Count_Level_High,3,0.031104966920114545,315,0.009523809523809525
Income_Category_$60K - $80K + Transaction_Count_Level_Medium + Inactivity_Level_Moderate,3,0.031006220993384022,314,0.07006369426751592
Utilization_Level_High + Age_Group_Middle + Education_Level_Unknown,3,0.0309074750666535,313,0.0926517571884984
Age_Group_Young + Transaction_Amount_Level_Low + Utilization_Level_Medium,3,0.0309074750666535,313,0.10862619808306709
Education_Level_Uneducated + Inactivity_Level_Few,2,0.0309074750666535,313,0.04153354632587859
Transaction_Count_Level_Medium + Marital_Status_Single + Education_Level_High School,3,0.03080872913992298,312,0.08974358974358974
Utilization_Level_Low + Income_Category_Less than $40K + Transaction_Amount_Level_Low,3,0.03080872913992298,312,0.75
Education_Level_College + Transaction_Amount_Level_Medium,2,0.030709983213192456,311,0.07395498392282958
Income_Category_$60K - $80K + Transaction_Count_Level_Medium + Age_Group_Middle,3,0.030709983213192456,311,0.03536977491961415
Transaction_Amount_Level_High + Age_Group_Young + Marital_Status_Single,3,0.030709983213192456,311,0.1157556270096463
Education_Level_Uneducated + Income_Category_Less than $40K + Age_Group_Middle,3,0.030709983213192456,311,0.1639871382636656
Age_Group_Young + Transaction_Count_Level_Low + Utilization_Level_High,3,0.030709983213192456,311,0.18006430868167203
Age_Group_Young + Marital_Status_Single + Utilization_Level_Medium,3,0.030611237286461934,310,0.08064516129032258
Income_Category_$60K - $80K + Transaction_Amount_Level_High + Transaction_Count_Level_High,3,0.030611237286461934,310,0.041935483870967745
Income_Category_Less than $40K + Education_Level_High School + Marital_Status_Married,3,0.030611237286461934,310,0.13870967741935483
Income_Category_$40K - $60K + Transaction_Count_Level_Low + Age_Group_Middle,3,0.03051249135973141,309,0.45307443365695793
Income_Category_$60K - $80K + Transaction_Count_Level_Low + Age_Group_Middle,3,0.03051249135973141,309,0.313915857605178
Age_Group_Middle + Education_Level_Doctorate,2,0.03051249135973141,309,0.24919093851132687
Utilization_Level_Low + Income_Category_Less than $40K + Transaction_Amount_Level_Medium,3,0.03051249135973141,309,0.21359223300970873
Income_Category_$80K - $120K + Education_Level_High School,2,0.030413745433000888,308,0.1331168831168831
Income_Category_$40K - $60K + Age_Group_Young + Inactivity_Level_Moderate,3,0.030314999506270365,307,0.16286644951140064
Transaction_Amount_Level_High + Income_Category_Less than $40K + Inactivity_Level_Few,3,0.030314999506270365,307,0.02280130293159609
Income_Category_$60K - $80K + Education_Level_High School,2,0.030314999506270365,307,0.13680781758957655
Transaction_Amount_Level_High + Marital_Status_Single + Inactivity_Level_Few,3,0.030216253579539845,306,0.03594771241830065
Age_Group_Old + Inactivity_Level_Moderate + Utilization_Level_Medium,3,0.030216253579539845,306,0.07516339869281045
Marital_Status_Single + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.030117507652809322,305,0.20655737704918034
Income_Category_$60K - $80K + Transaction_Count_Level_Medium + Transaction_Amount_Level_Medium,3,0.030117507652809322,305,0.003278688524590164
Income_Category_$40K - $60K + Utilization_Level_Low + Age_Group_Middle,3,0.030117507652809322,305,0.3836065573770492
Education_Level_Graduate + Age_Group_Young + Marital_Status_Single,3,0.0300187617260788,304,0.14802631578947367
Marital_Status_Single + Education_Level_High School + Transaction_Amount_Level_Medium,3,0.029920015799348276,303,0.056105610561056105
Income_Category_$80K - $120K + Inactivity_Level_Moderate + Transaction_Count_Level_High,3,0.029821269872617753,302,0.039735099337748346
Education_Level_Uneducated + Age_Group_Middle + Utilization_Level_Medium,3,0.029821269872617753,302,0.10264900662251655
Transaction_Count_Level_Medium + Utilization_Level_Low + Income_Category_Less than $40K,3,0.029525032092426188,299,0.16722408026755853
Education_Level_Graduate + Age_Group_Young + Transaction_Amount_Level_Low,3,0.029525032092426188,299,0.2140468227424749
Transaction_Count_Level_Low + Inactivity_Level_Moderate + Transaction_Amount_Level_Medium,3,0.029426286165695665,298,0.6442953020134228
Age_Group_Middle + Transaction_Count_Level_Low + Education_Level_Unknown,3,0.029327540238965142,297,0.4511784511784512
Age_Group_Young + Income_Category_Less than $40K + Transaction_Amount_Level_Medium,3,0.02922879431223462,296,0.10472972972972973
Age_Group_Old + Inactivity_Level_Moderate + Education_Level_Graduate,3,0.02922879431223462,296,0.11824324324324324
Income_Category_$40K - $60K + Transaction_Amount_Level_Low + Age_Group_Middle,3,0.02922879431223462,296,0.41216216216216217
Age_Group_Old + Inactivity_Level_Few,2,0.02922879431223462,296,0.08108108108108109
Income_Category_$60K - $80K + Transaction_Amount_Level_High + Age_Group_Middle,3,0.0291300483855041,295,0.0711864406779661
Transaction_Amount_Level_High + Utilization_Level_Low + Income_Category_Less than $40K,3,0.0291300483855041,295,0.15593220338983052
Transaction_Amount_Level_Low + Transaction_Count_Level_Low + Education_Level_College,3,0.0291300483855041,295,0.3525423728813559
Inactivity_Level_Moderate + Utilization_Level_Medium + Income_Category_Unknown,3,0.0291300483855041,295,0.09491525423728814
Transaction_Amount_Level_High + Age_Group_Young + Income_Category_Less than $40K,3,0.029031302458773577,294,0.07482993197278912
Income_Category_$80K - $120K + Utilization_Level_Low + Marital_Status_Married,3,0.028932556532043054,293,0.21160409556313994
Income_Category_Less than $40K + Inactivity_Level_Few + Transaction_Count_Level_High,3,0.028932556532043054,293,0.0
Marital_Status_Single + Inactivity_Level_Few + Utilization_Level_Medium,3,0.02883381060531253,292,0.030821917808219176
Education_Level_Graduate + Utilization_Level_Low + Income_Category_Less than $40K,3,0.02883381060531253,292,0.410958904109589
Income_Category_$60K - $80K + Education_Level_Graduate + Inactivity_Level_Moderate,3,0.02883381060531253,292,0.13013698630136986
Income_Category_$60K - $80K + Utilization_Level_Medium + Marital_Status_Married,3,0.02883381060531253,292,0.06506849315068493
Age_Group_Young + Income_Category_Less than $40K + Transaction_Amount_Level_Low,3,0.028735064678582008,291,0.281786941580756
Utilization_Level_High + Transaction_Count_Level_Medium + Inactivity_Level_Few,3,0.028735064678582008,291,0.006872852233676976
Education_Level_Graduate + Utilization_Level_Low + Transaction_Count_Level_High,3,0.028735064678582008,291,0.027491408934707903
Education_Level_Graduate + Age_Group_Young + Income_Category_Less than $40K,3,0.028636318751851485,290,0.1896551724137931
Inactivity_Level_Few + Marital_Status_Married + Transaction_Amount_Level_Medium,3,0.028636318751851485,290,0.006896551724137931
Utilization_Level_Low + Inactivity_Level_Few + Marital_Status_Married,3,0.028636318751851485,290,0.1
Utilization_Level_High + Income_Category_Less than $40K + Education_Level_Unknown,3,0.028537572825120965,289,0.08650519031141868
Age_Group_Young + Utilization_Level_High + Transaction_Amount_Level_Medium,3,0.028537572825120965,289,0.04498269896193772
Transaction_Amount_Level_High + Marital_Status_Single + Education_Level_High School,3,0.028438826898390442,288,0.09375
Utilization_Level_Low + Income_Category_$120K + + Age_Group_Middle,3,0.028438826898390442,288,0.22916666666666666
Income_Category_$60K - $80K + Transaction_Amount_Level_Low + Age_Group_Middle,3,0.028438826898390442,288,0.2673611111111111
Education_Level_Graduate + Income_Category_Less than $40K + Utilization_Level_Medium,3,0.02834008097165992,287,0.11846689895470383
Age_Group_Young + Income_Category_Less than $40K + Transaction_Count_Level_High,3,0.02834008097165992,287,0.013937282229965157
Utilization_Level_Low + Marital_Status_Single + Inactivity_Level_Few,3,0.028241335044929396,286,0.11188811188811189
Utilization_Level_Low + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.028241335044929396,286,0.32167832167832167
Utilization_Level_Low + Education_Level_High School + Marital_Status_Married,3,0.028142589118198873,285,0.34035087719298246
Income_Category_$60K - $80K + Age_Group_Middle + Transaction_Count_Level_High,3,0.028142589118198873,285,0.014035087719298246
Income_Category_Less than $40K + Marital_Status_Single + Inactivity_Level_Few,3,0.028142589118198873,285,0.08070175438596491
Utilization_Level_Low + Age_Group_Young + Transaction_Amount_Level_Low,3,0.028142589118198873,285,0.4245614035087719
Age_Group_Young + Transaction_Count_Level_Low + Utilization_Level_Medium,3,0.02804384319146835,284,0.15845070422535212
Income_Category_$60K - $80K + Utilization_Level_High,2,0.02804384319146835,284,0.045774647887323945
Age_Group_Old + Education_Level_High School,2,0.02794509726473783,283,0.19434628975265017
Transaction_Amount_Level_Low + Transaction_Count_Level_Low + Income_Category_Unknown,3,0.02794509726473783,283,0.43109540636042404
Income_Category_$60K - $80K + Transaction_Amount_Level_High + Inactivity_Level_Moderate,3,0.02794509726473783,283,0.12367491166077739
Transaction_Amount_Level_High + Transaction_Count_Level_Medium + Education_Level_Graduate,3,0.02794509726473783,283,0.22968197879858657
Marital_Status_Single + Education_Level_High School + Transaction_Count_Level_High,3,0.02794509726473783,283,0.01060070671378092
Education_Level_Uneducated + Transaction_Count_Level_Low + Age_Group_Middle,3,0.02794509726473783,283,0.4558303886925795
Income_Category_$80K - $120K + Utilization_Level_Low + Marital_Status_Single,3,0.02794509726473783,283,0.2332155477031802
Transaction_Amount_Level_Low + Income_Category_$120K +,2,0.027846351338007308,282,0.28368794326241137
Transaction_Amount_Level_High + Inactivity_Level_Few + Utilization_Level_Medium,3,0.027846351338007308,282,0.024822695035460994
Marital_Status_Single + Inactivity_Level_Many,2,0.027846351338007308,282,0.2730496453900709
Transaction_Amount_Level_High + Utilization_Level_High + Inactivity_Level_Few,3,0.027846351338007308,282,0.010638297872340425
Education_Level_Graduate + Age_Group_Young + Transaction_Count_Level_Low,3,0.027747605411276785,281,0.28113879003558717
Transaction_Count_Level_Medium + Income_Category_Less than $40K + Inactivity_Level_Few,3,0.027747605411276785,281,0.02491103202846975
Income_Category_$60K - $80K + Inactivity_Level_Moderate + Transaction_Count_Level_High,3,0.027747605411276785,281,0.028469750889679714
Transaction_Amount_Level_High + Education_Level_High School + Marital_Status_Married,3,0.027747605411276785,281,0.07473309608540925
Transaction_Amount_Level_High + Marital_Status_Unknown,2,0.027648859484546262,280,0.08928571428571429
Transaction_Count_Level_High + Inactivity_Level_Few + Utilization_Level_Medium,3,0.027648859484546262,280,0.0035714285714285713
Income_Category_Unknown + Inactivity_Level_Moderate + Transaction_Amount_Level_Medium,3,0.027648859484546262,280,0.10357142857142858
Education_Level_College + Inactivity_Level_Moderate + Marital_Status_Single,3,0.027648859484546262,280,0.18571428571428572
Transaction_Count_Level_Medium + Income_Category_Less than $40K + Utilization_Level_Medium,3,0.02755011355781574,279,0.06451612903225806
Income_Category_Less than $40K + Age_Group_Young + Transaction_Count_Level_Low,3,0.027451367631085216,278,0.37410071942446044
Marital_Status_Divorced + Transaction_Amount_Level_Medium,2,0.027451367631085216,278,0.05755395683453238
Transaction_Count_Level_Medium + Inactivity_Level_Few + Utilization_Level_Medium,3,0.027451367631085216,278,0.025179856115107913
Income_Category_$40K - $60K + Transaction_Count_Level_Medium + Marital_Status_Single,3,0.027451367631085216,278,0.07913669064748201
Transaction_Count_Level_Low + Income_Category_$120K +,2,0.027451367631085216,278,0.33093525179856115
Education_Level_Uneducated + Utilization_Level_High + Age_Group_Middle,3,0.027451367631085216,278,0.1079136690647482
Utilization_Level_Low + Age_Group_Young + Transaction_Count_Level_Medium,3,0.027352621704354697,277,0.17328519855595667
Age_Group_Young + Income_Category_Unknown,2,0.027253875777624174,276,0.13043478260869565
Income_Category_Less than $40K + Inactivity_Level_Many,2,0.027253875777624174,276,0.213768115942029
Transaction_Amount_Level_High + Education_Level_Graduate + Inactivity_Level_Few,3,0.02715512985089365,275,0.03636363636363636
Transaction_Count_Level_Low + Education_Level_Unknown + Marital_Status_Married,3,0.02715512985089365,275,0.3236363636363636
Income_Category_Less than $40K + Utilization_Level_Medium + Transaction_Amount_Level_Medium,3,0.02715512985089365,275,0.04727272727272727
Utilization_Level_Low + Income_Category_$120K + + Inactivity_Level_Moderate,3,0.02715512985089365,275,0.26181818181818184
Income_Category_$120K + + Marital_Status_Single,2,0.027056383924163128,274,0.21532846715328466
Marital_Status_Divorced + Transaction_Count_Level_Medium,2,0.027056383924163128,274,0.06934306569343066
Transaction_Amount_Level_Low + Age_Group_Middle + Education_Level_Unknown,3,0.026957637997432605,273,0.40293040293040294
Age_Group_Old + Utilization_Level_High + Marital_Status_Married,3,0.026957637997432605,273,0.03663003663003663
Utilization_Level_High + Inactivity_Level_Few + Transaction_Amount_Level_Medium,3,0.026858892070702082,272,0.0
Transaction_Count_Level_High + Education_Level_High School + Marital_Status_Married,3,0.026858892070702082,272,0.01838235294117647
Marital_Status_Unknown + Transaction_Amount_Level_Medium,2,0.026760146143971562,271,0.06642066420664207
Utilization_Level_Low + Age_Group_Young + Marital_Status_Married,3,0.026760146143971562,271,0.3062730627306273
Marital_Status_Unknown + Transaction_Count_Level_High,2,0.026760146143971562,271,0.01107011070110701
Transaction_Amount_Level_High + Transaction_Count_Level_High + Income_Category_Unknown,3,0.026760146143971562,271,0.0036900369003690036
Income_Category_$60K - $80K + Education_Level_Graduate + Age_Group_Middle,3,0.026760146143971562,271,0.11808118081180811
Transaction_Count_Level_Low + Inactivity_Level_Many,2,0.026760146143971562,271,0.5756457564575646
Utilization_Level_Low + Age_Group_Young + Transaction_Count_Level_Low,3,0.026562654290510516,269,0.550185873605948
Utilization_Level_High + Inactivity_Level_Few + Transaction_Count_Level_High,3,0.026562654290510516,269,0.0037174721189591076
Income_Category_$40K - $60K + Education_Level_Unknown,2,0.026562654290510516,269,0.18587360594795538
Education_Level_Uneducated + Transaction_Count_Level_Low + Marital_Status_Married,3,0.026562654290510516,269,0.2862453531598513
Income_Category_$40K - $60K + Utilization_Level_High + Marital_Status_Single,3,0.026463908363779994,268,0.08208955223880597
Income_Category_$40K - $60K + Marital_Status_Single + Transaction_Amount_Level_Medium,3,0.026463908363779994,268,0.06343283582089553
Income_Category_Less than $40K + Marital_Status_Single + Education_Level_High School,3,0.02636516243704947,267,0.13857677902621723
Utilization_Level_Medium + Income_Category_$40K - $60K + Marital_Status_Married,3,0.02636516243704947,267,0.08239700374531835
Age_Group_Middle + Education_Level_High School + Inactivity_Level_Few,3,0.02636516243704947,267,0.0299625468164794
Utilization_Level_High + Transaction_Count_Level_Low + Marital_Status_Single,3,0.02636516243704947,267,0.41198501872659177
Income_Category_$120K + + Utilization_Level_Medium,2,0.02636516243704947,267,0.11235955056179775
Utilization_Level_High + Income_Category_Unknown,2,0.02636516243704947,267,0.12359550561797752
Income_Category_$40K - $60K + Age_Group_Old,2,0.02626641651031895,266,0.12030075187969924
Education_Level_Graduate + Age_Group_Young + Transaction_Count_Level_Medium,3,0.02626641651031895,266,0.09398496240601503
Transaction_Amount_Level_High + Age_Group_Old + Transaction_Count_Level_High,3,0.026167670583588428,265,0.026415094339622643
Utilization_Level_Medium + Transaction_Count_Level_High + Transaction_Amount_Level_Medium,3,0.026167670583588428,265,0.0
Transaction_Amount_Level_Low + Inactivity_Level_Few + Utilization_Level_Medium,3,0.026167670583588428,265,0.06415094339622641
Utilization_Level_Low + Marital_Status_Unknown,2,0.026167670583588428,265,0.3018867924528302
Transaction_Amount_Level_High + Age_Group_Middle + Income_Category_Unknown,3,0.026167670583588428,265,0.06037735849056604
Education_Level_Graduate + Transaction_Count_Level_High + Transaction_Amount_Level_Medium,3,0.026068924656857905,264,0.0
Utilization_Level_High + Marital_Status_Single + Transaction_Amount_Level_Low,3,0.026068924656857905,264,0.32575757575757575
Transaction_Amount_Level_High + Age_Group_Young + Marital_Status_Married,3,0.026068924656857905,264,0.10984848484848485
Education_Level_Uneducated + Utilization_Level_High + Income_Category_Less than $40K,3,0.026068924656857905,264,0.09090909090909091
Age_Group_Old + Transaction_Count_Level_Medium + Inactivity_Level_Moderate,3,0.026068924656857905,264,0.07196969696969698
Income_Category_Less than $40K + Inactivity_Level_Few + Transaction_Amount_Level_Medium,3,0.026068924656857905,264,0.01893939393939394
Age_Group_Old + Utilization_Level_High + Income_Category_Less than $40K,3,0.025970178730127382,263,0.06844106463878327
Education_Level_Graduate + Inactivity_Level_Few + Transaction_Count_Level_High,3,0.025970178730127382,263,0.0076045627376425855
Education_Level_Graduate + Age_Group_Young + Utilization_Level_High,3,0.025970178730127382,263,0.06844106463878327
Utilization_Level_Low + Income_Category_Less than $40K + Transaction_Count_Level_High,3,0.02587143280339686,262,0.03435114503816794
Transaction_Count_Level_Medium + Marital_Status_Unknown,2,0.02587143280339686,262,0.08015267175572519
Inactivity_Level_Few + Utilization_Level_Medium + Transaction_Amount_Level_Medium,3,0.02587143280339686,262,0.011450381679389313
Education_Level_Uneducated + Age_Group_Young + Inactivity_Level_Moderate,3,0.02587143280339686,262,0.15648854961832062
Age_Group_Young + Transaction_Count_Level_Medium + Marital_Status_Married,3,0.02587143280339686,262,0.11450381679389313
Utilization_Level_High + Marital_Status_Single + Inactivity_Level_Few,3,0.025772686876666336,261,0.038314176245210725
Marital_Status_Single + Education_Level_High School + Utilization_Level_Medium,3,0.025772686876666336,261,0.1111111111111111
Education_Level_Graduate + Inactivity_Level_Few + Utilization_Level_Medium,3,0.025772686876666336,261,0.05363984674329502
Marital_Status_Divorced + Utilization_Level_Low,2,0.025772686876666336,261,0.2950191570881226
Utilization_Level_Low + Marital_Status_Single + Education_Level_High School,3,0.025772686876666336,261,0.2835249042145594
Utilization_Level_Low + Transaction_Count_Level_High + Transaction_Amount_Level_Medium,3,0.025673940949935817,260,0.0
Education_Level_Graduate + Marital_Status_Single + Inactivity_Level_Few,3,0.025673940949935817,260,0.057692307692307696
Utilization_Level_High + Marital_Status_Single + Education_Level_High School,3,0.025673940949935817,260,0.057692307692307696
Utilization_Level_Low + Inactivity_Level_Many,2,0.025673940949935817,260,0.4076923076923077
Income_Category_$40K - $60K + Transaction_Count_Level_High + Marital_Status_Married,3,0.025673940949935817,260,0.007692307692307693
Education_Level_Uneducated + Transaction_Amount_Level_Low + Marital_Status_Married,3,0.025673940949935817,260,0.22692307692307692
Transaction_Amount_Level_Low + Education_Level_Unknown + Marital_Status_Married,3,0.025575195023205294,259,0.28185328185328185
Transaction_Count_Level_Medium + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.025575195023205294,259,0.08494208494208494
Marital_Status_Unknown + Utilization_Level_Medium,2,0.025575195023205294,259,0.10424710424710425
Income_Category_$80K - $120K + Utilization_Level_Low + Transaction_Count_Level_Low,3,0.025575195023205294,259,0.42857142857142855
Utilization_Level_Low + Age_Group_Middle + Income_Category_Unknown,3,0.025575195023205294,259,0.2972972972972973
Utilization_Level_High + Transaction_Count_Level_Medium + Education_Level_High School,3,0.02547644909647477,258,0.015503875968992248
Transaction_Amount_Level_High + Utilization_Level_Low + Inactivity_Level_Few,3,0.02547644909647477,258,0.06589147286821706
Transaction_Amount_Level_High + Education_Level_College + Transaction_Count_Level_High,3,0.02547644909647477,258,0.023255813953488372
Education_Level_High School + Marital_Status_Married + Transaction_Amount_Level_Medium,3,0.02547644909647477,258,0.09689922480620156
Education_Level_Uneducated + Transaction_Amount_Level_Low + Age_Group_Middle,3,0.02547644909647477,258,0.4186046511627907
Age_Group_Young + Marital_Status_Married + Transaction_Amount_Level_Medium,3,0.02547644909647477,258,0.08527131782945736
Transaction_Count_Level_Medium + Education_Level_High School + Marital_Status_Married,3,0.02547644909647477,258,0.07364341085271318
Inactivity_Level_Few + Income_Category_Unknown,2,0.025377703169744248,257,0.054474708171206226
Age_Group_Middle + Utilization_Level_Medium + Income_Category_Unknown,3,0.025377703169744248,257,0.08560311284046693
Inactivity_Level_Moderate + Transaction_Count_Level_High + Income_Category_Unknown,3,0.025377703169744248,257,0.0038910505836575876
Utilization_Level_Low + Inactivity_Level_Few + Transaction_Count_Level_High,3,0.025278957243013725,256,0.0078125
Utilization_Level_Low + Transaction_Count_Level_Low + Education_Level_High School,3,0.025278957243013725,256,0.60546875
Transaction_Amount_Level_Low + Education_Level_High School + Utilization_Level_Medium,3,0.025278957243013725,256,0.15625
Income_Category_$80K - $120K + Transaction_Amount_Level_Low + Utilization_Level_Medium,3,0.025180211316283202,255,0.1411764705882353
Transaction_Amount_Level_Low + Transaction_Count_Level_Medium + Inactivity_Level_Moderate,3,0.025081465389552682,254,0.1141732283464567
Income_Category_Less than $40K + Education_Level_Unknown + Marital_Status_Married,3,0.025081465389552682,254,0.17716535433070865
Education_Level_Graduate + Transaction_Count_Level_Medium + Inactivity_Level_Few,3,0.025081465389552682,254,0.031496062992125984
Marital_Status_Divorced + Income_Category_Less than $40K,2,0.025081465389552682,254,0.18110236220472442
Age_Group_Old + Marital_Status_Single + Transaction_Amount_Level_Medium,3,0.025081465389552682,254,0.08267716535433071
Age_Group_Middle + Transaction_Count_Level_High + Income_Category_Unknown,3,0.025081465389552682,254,0.003937007874015748
Transaction_Amount_Level_High + Age_Group_Middle + Education_Level_College,3,0.02498271946282216,253,0.05533596837944664
Utilization_Level_Low + Education_Level_College + Inactivity_Level_Moderate,3,0.02498271946282216,253,0.31620553359683795
Marital_Status_Divorced + Transaction_Amount_Level_High,2,0.02498271946282216,253,0.08695652173913043
Transaction_Count_Level_Low + Education_Level_College + Inactivity_Level_Moderate,3,0.02498271946282216,253,0.42292490118577075
Utilization_Level_High + Inactivity_Level_Many,2,0.024883973536091637,252,0.09523809523809523
Income_Category_$40K - $60K + Transaction_Amount_Level_High + Marital_Status_Married,3,0.024883973536091637,252,0.07539682539682539
Marital_Status_Divorced + Transaction_Count_Level_High,2,0.024883973536091637,252,0.011904761904761904
Income_Category_$40K - $60K + Transaction_Amount_Level_High + Utilization_Level_High,3,0.024883973536091637,252,0.007936507936507936
Transaction_Amount_Level_High + Inactivity_Level_Moderate + Income_Category_Unknown,3,0.024883973536091637,252,0.07142857142857142
Age_Group_Old + Utilization_Level_Low + Inactivity_Level_Moderate,3,0.024785227609361114,251,0.29880478087649404
Transaction_Amount_Level_High + Inactivity_Level_Many,2,0.024785227609361114,251,0.09163346613545817
Income_Category_$40K - $60K + Education_Level_Graduate + Marital_Status_Married,3,0.024785227609361114,251,0.13147410358565736
Utilization_Level_High + Education_Level_Unknown + Marital_Status_Married,3,0.024785227609361114,251,0.0796812749003984
Transaction_Count_Level_Low + Inactivity_Level_Few + Utilization_Level_Medium,3,0.024785227609361114,251,0.07569721115537849
Transaction_Amount_Level_High + Income_Category_Less than $40K + Education_Level_High School,3,0.024785227609361114,251,0.05976095617529881
Transaction_Amount_Level_High + Education_Level_College + Inactivity_Level_Moderate,3,0.024785227609361114,251,0.08764940239043825
Age_Group_Young + Education_Level_College,2,0.024785227609361114,251,0.1394422310756972
Income_Category_$40K - $60K + Utilization_Level_High + Transaction_Count_Level_High,3,0.024785227609361114,251,0.0
Age_Group_Young + Inactivity_Level_Few + Marital_Status_Married,3,0.024785227609361114,251,0.06374501992031872
Transaction_Amount_Level_Low + Transaction_Count_Level_Low + Income_Category_$120K +,3,0.024785227609361114,251,0.3147410358565737
Transaction_Amount_Level_Low + Education_Level_College + Inactivity_Level_Moderate,3,0.02468648168263059,250,0.336
Income_Category_$120K + + Inactivity_Level_Moderate + Marital_Status_Married,3,0.02468648168263059,250,0.164
Income_Category_Less than $40K + Marital_Status_Unknown,2,0.02468648168263059,250,0.188
Income_Category_$40K - $60K + Marital_Status_Single + Utilization_Level_Medium,3,0.02468648168263059,250,0.096
Utilization_Level_High + Education_Level_High School + Transaction_Amount_Level_Medium,3,0.02468648168263059,250,0.064
Income_Category_$120K + + Age_Group_Middle + Marital_Status_Married,3,0.02468648168263059,250,0.128
Age_Group_Young + Transaction_Count_Level_Low + Marital_Status_Single,3,0.02468648168263059,250,0.42
Marital_Status_Divorced + Utilization_Level_Medium,2,0.02468648168263059,250,0.104
Income_Category_$80K - $120K + Transaction_Count_Level_Low + Utilization_Level_Medium,3,0.024587735755900068,249,0.1566265060240964
Income_Category_$40K - $60K + Education_Level_Uneducated,2,0.024587735755900068,249,0.1646586345381526
Income_Category_Unknown + Age_Group_Middle + Transaction_Amount_Level_Medium,3,0.024587735755900068,249,0.08032128514056225
Age_Group_Old + Inactivity_Level_Moderate + Transaction_Amount_Level_Medium,3,0.024587735755900068,249,0.0642570281124498
Transaction_Count_Level_Low + Education_Level_High School + Utilization_Level_Medium,3,0.024488989829169548,248,0.1935483870967742
Inactivity_Level_Many + Age_Group_Middle + Marital_Status_Married,3,0.024488989829169548,248,0.2056451612903226
Income_Category_Unknown + Transaction_Count_Level_Medium + Transaction_Amount_Level_Medium,3,0.024488989829169548,248,0.016129032258064516
Income_Category_$40K - $60K + Utilization_Level_High + Transaction_Count_Level_Medium,3,0.024488989829169548,248,0.024193548387096774
Income_Category_$40K - $60K + Age_Group_Middle + Inactivity_Level_Few,3,0.024488989829169548,248,0.028225806451612902
Utilization_Level_Low + Age_Group_Young + Transaction_Amount_Level_Medium,3,0.024390243902439025,247,0.14979757085020243
